,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final,Valor_Unitario_Num,Valor Custo
5784,69100,2023-12-21,Loja Recife,HD SSD Maxtel 750 Gb,1,50,50,50,45.86
5785,69101,2023-12-21,Loja Rio de Janeiro 2,Teclado Gamer com Led,1,209,209,209,153.72
5786,69102,2023-12-21,Loja São Paulo 3,HD SSD Maxtel 750 Gb,3,79,237,79,72.47
5787,69103,2023-12-21,Loja São Paulo 1,HD SSD Maxtel 750 Gb,4,137,548,137,125.67
5788,69104,2023-12-21,Loja São Paulo 1,HD SSD Kingston 1 Tb,1,100,100,100,89.17
5789,69104,2023-12-21,Loja São Paulo 1,Fone de Ouvido Bluetooth HP,1,190,190,190,128.57
5790,69104,2023-12-21,Loja São Paulo 1,HD SSD Kingston 1 Tb,3,100,300,100,89.17
5791,69105,2023-12-21,Loja Rio de Janeiro 1,Roteador 300 Mbps Cisco,1,71,71,71,56.48
5792,69107,2023-12-21,Loja Natal,HD SSD Maxtel 750 Gb,3,87,261,87,79.8
5793,69108,2023-12-21,Loja São Paulo 3,HD SSD Maxtel 750 Gb,2,41,82,41,37.61
5794,69108,2023-12-21,Loja São Paulo 3,Mouse sem Fio Microsoft,5,259,1295,259,162.03
5795,69109,2023-12-21,Loja São Paulo 1,Mouse Pad Colorido,2,368,736,368,151.02
5796,69109,2023-12-21,Loja São Paulo 1,HD SSD Maxtel 750 Gb,1,270,270,270,247.67
5797,69109,2023-12-21,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,2,116,232,116,86.56
5798,69110,2023-12-21,Loja São Paulo 1,HD SSD Maxtel 750 Gb,5,87,435,87,79.8
5799,69111,2023-12-21,Loja São Paulo 3,Mouse Pad Colorido,1,391,391,391,160.46
5800,69112,2023-12-21,Loja Recife,Teclado sem Fio Multi,1,67,67,67,42.12
5801,69112,2023-12-21,Loja Recife,Fone de Ouvido Bluetooth HP,1,181,181,181,122.48
5802,69113,2023-12-21,Loja Maringá,Kit Teclado e Mouse Sem Fio,3,262,786,262,195.52
5803,69114,2023-12-21,Loja Recife,Kit Teclado e Mouse Sem Fio,2,114,228,114,85.07
5804,69115,2023-12-21,Loja São Paulo 1,HD SSD Kingston 1 Tb,1,100,100,100,89.17
5805,69115,2023-12-21,Loja São Paulo 1,Roteador 300 Mbps Cisco,5,73,365,73,58.07
5806,69115,2023-12-21,Loja São Paulo 1,HD SSD Kingston 1 Tb,5,118,590,118,105.21
5807,69115,2023-12-21,Loja São Paulo 1,Roteador 300 Mbps Cisco,1,66,66,66,52.5
5808,69116,2023-12-21,Loja Recife,Mouse Pad Colorido,1,214,214,214,87.82
5809,69116,2023-12-21,Loja Recife,Teclado Gamer com Led,5,200,1000,200,147.1
5810,69116,2023-12-21,Loja Recife,HD SSD Kingston 1 Tb,1,118,118,118,105.21
5811,69117,2023-12-21,Loja Recife,Teclado sem Fio Multi,3,69,207,69,43.37
5812,69117,2023-12-21,Loja Recife,HD SSD Maxtel 750 Gb,3,138,414,138,126.59
5813,69118,2023-12-21,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,2,706,1412,706,526.85
5814,69118,2023-12-21,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,1,709,709,709,529.09
5815,69119,2023-12-21,Loja Recife,Teclado sem Fio Megaware,2,93,186,93,69.38
5816,69119,2023-12-21,Loja Recife,Kit Teclado e Mouse Sem Fio,1,720,720,720,537.3
5817,69120,2023-12-21,Loja Maringá,Kit Teclado e Mouse Sem Fio,3,294,882,294,219.4
5818,69121,2023-12-21,Loja Maringá,Kit Teclado e Mouse Sem Fio,3,120,360,120,89.55
5819,69121,2023-12-21,Loja Maringá,Fone de Ouvido Bluetooth HP,1,181,181,181,122.48
5820,69122,2023-12-21,Loja São Paulo 1,HD SSD Maxtel 750 Gb,2,276,552,276,253.17
5821,69122,2023-12-21,Loja São Paulo 1,Mesa Digitalizadora,2,200,400,200,142.16
5822,69123,2023-12-21,Loja São Paulo 1,Mouse Pad Colorido,2,391,782,391,160.46
5823,69123,2023-12-21,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,2,709,1418,709,529.09
5824,69123,2023-12-21,Loja São Paulo 1,Mouse sem Fio Microsoft,3,250,750,250,156.4
5825,69126,2023-12-21,Loja Natal,HD SSD Maxtel 750 Gb,2,41,82,41,37.61
5826,69126,2023-12-21,Loja Natal,Kit Teclado e Mouse Sem Fio,3,262,786,262,195.52
5827,69127,2023-12-21,Loja Maringá,Mesa Digitalizadora,1,197,197,197,140.02
5828,69127,2023-12-21,Loja Maringá,HD SSD Maxtel 750 Gb,3,50,150,50,45.86
5829,69129,2023-12-21,Loja Fortaleza,Mouse sem Fio Microsoft,2,299,598,299,187.05
5830,69131,2023-12-21,Loja Recife,Teclado sem Fio Megaware,2,92,184,92,68.63
5831,69131,2023-12-21,Loja Recife,Teclado sem Fio Megaware,3,93,279,93,69.38
5832,69133,2023-12-21,Loja Rio de Janeiro 2,Kit Teclado e Mouse Sem Fio,1,750,750,750,559.69
5833,69133,2023-12-21,Loja Rio de Janeiro 2,Mouse sem Fio Microsoft,4,256,1024,256,160.15
5834,69133,2023-12-21,Loja Rio de Janeiro 2,HD SSD Kingston 1 Tb,4,100,400,100,89.17
5835,69134,2023-12-21,Loja Rio de Janeiro 1,Teclado sem Fio Megaware,3,85,255,85,63.41
5836,69135,2023-12-21,Loja São Paulo 3,Mesa Digitalizadora,4,180,720,180,127.94
5837,69136,2023-12-21,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,3,262,786,262,195.52
5838,69137,2023-12-21,Loja Porto Alegre,HD SSD Maxtel 750 Gb,2,270,540,270,247.67
5839,69137,2023-12-21,Loja Porto Alegre,Mouse Pad Colorido,2,133,266,133,54.58
5840,69139,2023-12-21,Loja Campinas,HD SSD Maxtel 750 Gb,1,30,30,30,27.52
5841,69139,2023-12-21,Loja Campinas,HD SSD Maxtel 750 Gb,2,38,76,38,34.86
5842,69139,2023-12-21,Loja Campinas,Teclado sem Fio Multi,2,66,132,66,41.49
5843,69140,2023-12-21,Loja Florianópolis,HD SSD Maxtel 750 Gb,3,277,831,277,254.09
5844,69141,2023-12-21,Loja São Paulo 3,HD SSD Maxtel 750 Gb,1,311,311,311,285.28
5845,69141,2023-12-21,Loja São Paulo 3,HD SSD Kingston 1 Tb,1,113,113,113,100.76
5846,69142,2023-12-21,Loja São Paulo 2,Fone de Ouvido Bluetooth HP,1,170,170,170,115.04
5847,69143,2023-12-21,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,3,149,447,149,111.19
5848,69143,2023-12-21,Loja Rio de Janeiro 1,Mouse sem Fio Microsoft,3,256,768,256,160.15
5849,69144,2023-12-21,Loja São Paulo 1,Mouse sem Fio Microsoft,2,299,598,299,187.05
5850,69144,2023-12-21,Loja São Paulo 1,Calculadora Cientifica HP,4,150,600,150,107.4
5851,69144,2023-12-21,Loja São Paulo 1,HD SSD Maxtel 750 Gb,1,87,87,87,79.8
5852,69145,2023-12-21,Loja Campinas,HD SSD Maxtel 750 Gb,1,176,176,176,161.44
5853,69145,2023-12-21,Loja Campinas,Teclado Gamer com Led,2,200,400,200,147.1
5854,69146,2023-12-21,Loja Porto Alegre,Mesa Digitalizadora,3,223,669,223,158.5
5855,69146,2023-12-21,Loja Porto Alegre,HD SSD Kingston 1 Tb,1,107,107,107,95.41
5856,69147,2023-12-21,Loja Blumenau,Teclado sem Fio Megaware,4,85,340,85,63.41
5857,69147,2023-12-21,Loja Blumenau,Teclado sem Fio Multi,1,66,66,66,41.49
5858,69148,2023-12-21,Loja Rio de Janeiro 2,Mouse Pad Colorido,1,219,219,219,89.87
5859,69148,2023-12-21,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,2,114,228,114,104.57
5860,69151,2023-12-21,Loja São Paulo 2,HD SSD Maxtel 750 Gb,3,311,933,311,285.28
5861,69151,2023-12-21,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,1,709,709,709,529.09
5862,69151,2023-12-21,Loja São Paulo 2,HD SSD Maxtel 750 Gb,1,311,311,311,285.28
5863,69153,2023-12-21,Loja Recife,HD SSD Kingston 1 Tb,2,113,226,113,100.76
5864,69154,2023-12-21,Loja São Paulo 1,Calculadora Cientifica HP,5,195,975,195,139.62
5865,69155,2023-12-21,Loja Campinas,Fone de Ouvido Bluetooth HP,1,177,177,177,119.77
5866,69155,2023-12-21,Loja Campinas,Kit Teclado e Mouse Sem Fio,4,116,464,116,86.56
5867,69157,2023-12-21,Loja Blumenau,HD SSD Kingston 1 Tb,4,118,472,118,105.21
5868,69158,2023-12-21,Loja São Paulo 3,Teclado sem Fio Multi,1,66,66,66,41.49
5869,69158,2023-12-21,Loja São Paulo 3,HD SSD Maxtel 750 Gb,2,114,228,114,104.57
5870,69158,2023-12-21,Loja São Paulo 3,Mouse Pad Colorido,4,100,400,100,41.04
5871,69158,2023-12-21,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,2,262,524,262,195.52
5872,69158,2023-12-21,Loja São Paulo 3,Calculadora Cientifica HP,4,163,652,163,116.7
5873,69159,2023-12-21,Loja Blumenau,Teclado Gamer com Led,2,248,496,248,182.4
5874,69160,2023-12-21,Loja Porto Alegre,Calculadora Cientifica HP,1,195,195,195,139.62
5875,69160,2023-12-21,Loja Porto Alegre,Teclado sem Fio Megaware,2,93,186,93,69.38
5876,69160,2023-12-21,Loja Porto Alegre,Mouse Pad Colorido,1,102,102,102,41.86
5877,69161,2023-12-21,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,1,720,720,720,537.3
5878,69162,2023-12-21,Loja Porto Alegre,Kit Teclado e Mouse Sem Fio,1,259,259,259,193.28
5879,69162,2023-12-21,Loja Porto Alegre,Teclado Gamer com Led,2,200,400,200,147.1
5880,69162,2023-12-21,Loja Porto Alegre,Mouse Pad Colorido,5,102,510,102,41.86
5881,69164,2023-12-21,Loja São Paulo 1,HD SSD Kingston 1 Tb,1,145,145,145,129.29
5882,69165,2023-12-21,Loja João Pessoa,Teclado sem Fio Multi,3,50,150,50,31.43
5883,69166,2023-12-21,Loja São Paulo 2,Mouse Pad Colorido,1,216,216,216,88.64
5884,69168,2023-12-21,Loja São Paulo 3,Teclado sem Fio Multi,2,93,186,93,58.46
5885,69169,2023-12-21,Loja Blumenau,HD SSD Kingston 1 Tb,2,116,232,116,103.43
5886,69170,2023-12-21,Loja São Paulo 3,HD SSD Kingston 1 Tb,1,100,100,100,89.17
5887,69170,2023-12-21,Loja São Paulo 3,HD SSD Kingston 1 Tb,4,100,400,100,89.17
5888,69171,2023-12-21,Loja São Paulo 3,Roteador 300 Mbps Cisco,1,66,66,66,52.5
5889,69171,2023-12-21,Loja São Paulo 3,HD SSD Maxtel 750 Gb,3,276,828,276,253.17
5890,69173,2023-12-21,Loja Natal,Fone de Ouvido Bluetooth HP,4,170,680,170,115.04
5891,69173,2023-12-21,Loja Natal,Mouse Pad Colorido,2,90,180,90,36.93
5892,69174,2023-12-21,Loja Campinas,Teclado sem Fio Megaware,4,92,368,92,68.63
5893,69175,2023-12-21,Loja Campinas,HD SSD Maxtel 750 Gb,2,276,552,276,253.17
5894,69177,2023-12-21,Loja Natal,Kit Teclado e Mouse Sem Fio,2,750,1500,750,559.69
5895,69178,2023-12-21,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,3,262,786,262,195.52
5896,69178,2023-12-21,Loja São Paulo 2,Teclado sem Fio Megaware,3,97,291,97,72.36
5897,69180,2023-12-21,Loja Blumenau,HD SSD Maxtel 750 Gb,1,149,149,149,136.68
5898,69180,2023-12-21,Loja Blumenau,Teclado sem Fio Megaware,1,93,93,93,69.38
5899,69180,2023-12-21,Loja Blumenau,Teclado Gamer com Led,1,200,200,200,147.1
5900,69182,2023-12-21,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,5,706,3530,706,526.85
5901,69182,2023-12-21,Loja São Paulo 2,HD SSD Maxtel 750 Gb,3,275,825,275,252.25
5902,69182,2023-12-21,Loja São Paulo 2,Mesa Digitalizadora,1,200,200,200,142.16
5903,69184,2023-12-21,Loja Campinas,HD SSD Maxtel 750 Gb,1,114,114,114,104.57
5904,69184,2023-12-21,Loja Campinas,Mouse Pad Colorido,3,350,1050,350,143.63
5905,69184,2023-12-21,Loja Campinas,HD SSD Kingston 1 Tb,2,100,200,100,89.17
5906,69185,2023-12-21,Loja Rio de Janeiro 2,Roteador 300 Mbps Cisco,4,60,240,60,47.73
5907,69187,2023-12-21,Loja Blumenau,Roteador 300 Mbps Cisco,1,60,60,60,47.73
5908,69187,2023-12-21,Loja Blumenau,Teclado sem Fio Multi,1,67,67,67,42.12
5909,69188,2023-12-21,Loja Campinas,Teclado sem Fio Multi,1,50,50,50,31.43
5910,69188,2023-12-21,Loja Campinas,Kit Teclado e Mouse Sem Fio,3,256,768,256,191.04
5911,69189,2023-12-21,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,5,266,1330,266,198.5
5912,69189,2023-12-21,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,3,116,348,116,86.56
5913,69190,2023-12-21,Loja Recife,Mouse Pad Colorido,3,200,600,200,82.07
5914,69191,2023-12-21,Loja Fortaleza,Mesa Digitalizadora,1,196,196,196,139.31
5915,69191,2023-12-21,Loja Fortaleza,Calculadora Cientifica HP,1,150,150,150,107.4
5916,69193,2023-12-21,Loja Rio de Janeiro 2,Teclado sem Fio Multi,1,69,69,69,43.37
5917,69193,2023-12-21,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,3,283,849,283,259.59
5918,69194,2023-12-21,Loja Rio de Janeiro 2,Fone de Ouvido Bluetooth HP,3,190,570,190,128.57
5919,69194,2023-12-21,Loja Rio de Janeiro 2,Mouse Pad Colorido,1,102,102,102,41.86
5920,69196,2023-12-21,Loja São Paulo 1,Roteador 300 Mbps Cisco,1,105,105,105,83.53
5921,69196,2023-12-21,Loja São Paulo 1,Teclado sem Fio Multi,3,50,150,50,31.43
5922,69196,2023-12-22,Loja São Paulo 1,Mouse sem Fio Microsoft,1,259,259,259,162.03
5923,69198,2023-12-22,Loja Recife,HD SSD Maxtel 750 Gb,1,283,283,283,259.59
5924,69199,2023-12-22,Loja Rio de Janeiro 2,HD SSD Kingston 1 Tb,3,108,324,108,96.3
5925,69199,2023-12-22,Loja Rio de Janeiro 2,Mouse Pad Colorido,1,219,219,219,89.87
5926,69199,2023-12-22,Loja Rio de Janeiro 2,Mouse sem Fio Microsoft,2,299,598,299,187.05
5927,69201,2023-12-22,Loja Rio de Janeiro 1,Calculadora Cientifica HP,2,163,326,163,116.7
5928,69201,2023-12-22,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,1,706,706,706,526.85
5929,69201,2023-12-22,Loja Rio de Janeiro 1,Mouse sem Fio Microsoft,2,269,538,269,168.28
5930,69202,2023-12-22,Loja Rio de Janeiro 2,Mouse Pad Colorido,1,368,368,368,151.02
5931,69203,2023-12-22,Loja Blumenau,Kit Teclado e Mouse Sem Fio,5,100,500,100,74.62
5932,69203,2023-12-22,Loja Blumenau,Roteador 300 Mbps Cisco,4,74,296,74,58.87
5933,69203,2023-12-22,Loja Blumenau,Mouse Pad Colorido,2,350,700,350,143.63
5934,69203,2023-12-22,Loja Blumenau,Mouse Pad Colorido,1,214,214,214,87.82
5935,69204,2023-12-22,Loja São Paulo 3,Mesa Digitalizadora,3,187,561,187,132.92
5936,69206,2023-12-22,Loja Florianópolis,Kit Teclado e Mouse Sem Fio,2,706,1412,706,526.85
5937,69207,2023-12-22,Loja Fortaleza,HD SSD Maxtel 750 Gb,3,176,528,176,161.44
5938,69207,2023-12-22,Loja Fortaleza,Mouse Pad Colorido,5,100,500,100,41.04
5939,69208,2023-12-22,Loja São Paulo 3,Mouse sem Fio Microsoft,1,269,269,269,168.28
5940,69210,2023-12-22,Loja Rio de Janeiro 2,Teclado sem Fio Megaware,1,92,92,92,68.63
5941,69211,2023-12-22,Loja Maringá,Roteador 300 Mbps Cisco,2,60,120,60,47.73
5942,69211,2023-12-22,Loja Maringá,Kit Teclado e Mouse Sem Fio,1,750,750,750,559.69
5943,69212,2023-12-22,Loja Rio de Janeiro 1,Fone de Ouvido Bluetooth HP,3,181,543,181,122.48
5944,69212,2023-12-22,Loja Rio de Janeiro 1,Teclado sem Fio Multi,3,93,279,93,58.46
5945,69212,2023-12-22,Loja Rio de Janeiro 1,Teclado sem Fio Multi,2,50,100,50,31.43
5946,69212,2023-12-22,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,4,176,704,176,161.44
5947,69214,2023-12-22,Loja Rio de Janeiro 1,Roteador 300 Mbps Cisco,1,71,71,71,56.48
5948,69214,2023-12-22,Loja Rio de Janeiro 1,Calculadora Cientifica HP,1,195,195,195,139.62
5949,69215,2023-12-22,Loja Maringá,HD SSD Maxtel 750 Gb,1,70,70,70,64.21
5950,69216,2023-12-22,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,2,250,500,250,186.56
5951,69216,2023-12-22,Loja Rio de Janeiro 1,Mouse Pad Colorido,3,102,306,102,41.86
5952,69216,2023-12-22,Loja Rio de Janeiro 1,Mouse Pad Colorido,1,358,358,358,146.91
5953,69217,2023-12-22,Loja São Paulo 3,HD SSD Maxtel 750 Gb,1,270,270,270,247.67
5954,69217,2023-12-22,Loja São Paulo 3,Teclado sem Fio Multi,1,60,60,60,37.72
5955,69217,2023-12-22,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,2,262,524,262,195.52
5956,69217,2023-12-22,Loja São Paulo 3,Calculadora Cientifica HP,2,155,310,155,110.98
5957,69218,2023-12-22,Loja São Paulo 2,HD SSD Maxtel 750 Gb,1,37,37,37,33.94
5958,69218,2023-12-22,Loja São Paulo 2,Teclado Gamer com Led,2,209,418,209,153.72
5959,69219,2023-12-22,Loja Campinas,HD SSD Maxtel 750 Gb,2,37,74,37,33.94
5960,69220,2023-12-22,Loja São Paulo 1,Mouse sem Fio Microsoft,1,259,259,259,162.03
5961,69220,2023-12-22,Loja São Paulo 1,Teclado Gamer com Led,1,200,200,200,147.1
5962,69221,2023-12-22,Loja São Paulo 3,Teclado sem Fio Megaware,1,92,92,92,68.63
5963,69223,2023-12-22,Loja Campinas,Mesa Digitalizadora,3,187,561,187,132.92
5964,69223,2023-12-22,Loja Campinas,Kit Teclado e Mouse Sem Fio,1,114,114,114,85.07
5965,69224,2023-12-22,Loja Rio de Janeiro 1,Kit Teclado e Mouse Sem Fio,1,114,114,114,85.07
5966,69225,2023-12-22,Loja São Paulo 3,Calculadora Cientifica HP,2,195,390,195,139.62
5967,69227,2023-12-22,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,3,114,342,114,85.07
5968,69227,2023-12-22,Loja São Paulo 2,Teclado sem Fio Multi,5,67,335,67,42.12
5969,69227,2023-12-22,Loja São Paulo 2,Mouse sem Fio Microsoft,2,269,538,269,168.28
5970,69227,2023-12-22,Loja São Paulo 2,Mouse Pad Colorido,1,216,216,216,88.64
5971,69227,2023-12-22,Loja São Paulo 2,Roteador 300 Mbps Cisco,1,71,71,71,56.48
5972,69228,2023-12-22,Loja Campinas,Mesa Digitalizadora,4,223,892,223,158.5
5973,69228,2023-12-22,Loja Campinas,Kit Teclado e Mouse Sem Fio,1,256,256,256,191.04
5974,69228,2023-12-22,Loja Campinas,HD SSD Kingston 1 Tb,2,100,200,100,89.17
5975,69228,2023-12-22,Loja Campinas,HD SSD Maxtel 750 Gb,1,38,38,38,34.86
5976,69229,2023-12-22,Loja Florianópolis,Roteador 300 Mbps Cisco,2,66,132,66,52.5
5977,69229,2023-12-22,Loja Florianópolis,Mouse Pad Colorido,3,214,642,214,87.82
5978,69230,2023-12-22,Loja São Paulo 3,HD SSD Maxtel 750 Gb,1,87,87,87,79.8
5979,69230,2023-12-22,Loja São Paulo 3,Kit Teclado e Mouse Sem Fio,1,120,120,120,89.55
5980,69230,2023-12-22,Loja São Paulo 3,HD SSD Kingston 1 Tb,3,108,324,108,96.3
5981,69232,2023-12-22,Loja Natal,HD SSD Maxtel 750 Gb,3,114,342,114,104.57
5982,69232,2023-12-22,Loja Natal,Teclado sem Fio Megaware,4,97,388,97,72.36
5983,69234,2023-12-22,Loja Maringá,Teclado Gamer com Led,2,214,428,214,157.4
5984,69236,2023-12-22,Loja Rio de Janeiro 1,Teclado sem Fio Multi,4,66,264,66,41.49
5985,69237,2023-12-22,Loja Blumenau,Kit Teclado e Mouse Sem Fio,2,266,532,266,198.5
5986,69239,2023-12-22,Loja Rio de Janeiro 2,Mouse Pad Colorido,1,216,216,216,88.64
5987,69239,2023-12-22,Loja Rio de Janeiro 2,HD SSD Maxtel 750 Gb,3,276,828,276,253.17
5988,69239,2023-12-22,Loja Rio de Janeiro 2,Teclado sem Fio Multi,2,69,138,69,43.37
5989,69240,2023-12-22,Loja Rio de Janeiro 1,Teclado sem Fio Multi,1,50,50,50,31.43
5990,69241,2023-12-22,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,3,709,2127,709,529.09
5991,69242,2023-12-22,Loja São Paulo 2,Teclado Gamer com Led,1,200,200,200,147.1
5992,69242,2023-12-22,Loja São Paulo 2,HD SSD Maxtel 750 Gb,1,275,275,275,252.25
5993,69242,2023-12-22,Loja São Paulo 2,HD SSD Kingston 1 Tb,1,118,118,118,105.21
5994,69242,2023-12-22,Loja São Paulo 2,Mouse Pad Colorido,2,358,716,358,146.91
5995,69243,2023-12-22,Loja Porto Alegre,HD SSD Kingston 1 Tb,1,107,107,107,95.41
5996,69245,2023-12-22,Loja Rio de Janeiro 1,HD SSD Kingston 1 Tb,2,145,290,145,129.29
5997,69245,2023-12-22,Loja Rio de Janeiro 1,Teclado sem Fio Megaware,5,124,620,124,92.51
5998,69245,2023-12-22,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,1,270,270,270,247.67
5999,69245,2023-12-22,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,2,276,552,276,253.17
6000,69246,2023-12-22,Loja Rio de Janeiro 2,Teclado sem Fio Multi,1,93,93,93,58.46
6001,69247,2023-12-22,Loja Campinas,Teclado sem Fio Multi,3,60,180,60,37.72
6002,69248,2023-12-22,Loja Rio de Janeiro 1,Teclado sem Fio Megaware,3,93,279,93,69.38
6003,69249,2023-12-22,Loja Maringá,HD SSD Maxtel 750 Gb,1,78,78,78,71.55
6004,69249,2023-12-22,Loja Maringá,Kit Teclado e Mouse Sem Fio,1,294,294,294,219.4
6005,69251,2023-12-22,Loja São Paulo 2,Kit Teclado e Mouse Sem Fio,1,700,700,700,522.37
6006,69253,2023-12-22,Loja Rio de Janeiro 2,HD SSD Kingston 1 Tb,1,116,116,116,103.43
6007,69254,2023-12-22,Loja São Paulo 1,HD SSD Kingston 1 Tb,2,118,236,118,105.21
6008,69255,2023-12-22,Loja Maringá,HD SSD Maxtel 750 Gb,3,137,411,137,125.67
6009,69255,2023-12-22,Loja Maringá,Teclado sem Fio Multi,1,50,50,50,31.43
6010,69256,2023-12-22,Loja Campinas,HD SSD Kingston 1 Tb,1,100,100,100,89.17
6011,69256,2023-12-22,Loja Campinas,Kit Teclado e Mouse Sem Fio,1,709,709,709,529.09
6012,69258,2023-12-22,Loja João Pessoa,Mesa Digitalizadora,3,187,561,187,132.92
6013,69259,2023-12-22,Loja São Paulo 2,Mesa Digitalizadora,2,223,446,223,158.5
6014,69259,2023-12-22,Loja São Paulo 2,Fone de Ouvido Bluetooth HP,1,181,181,181,122.48
6015,69259,2023-12-22,Loja São Paulo 2,HD SSD Kingston 1 Tb,1,141,141,141,125.72
6016,69259,2023-12-22,Loja São Paulo 2,HD SSD Maxtel 750 Gb,4,38,152,38,34.86
6017,69259,2023-12-22,Loja São Paulo 2,Mouse sem Fio Microsoft,2,299,598,299,187.05
6018,69260,2023-12-22,Loja São Paulo 3,Mesa Digitalizadora,1,197,197,197,140.02
6019,69260,2023-12-22,Loja São Paulo 3,Teclado Gamer com Led,1,200,200,200,147.1
6020,69262,2023-12-22,Loja Fortaleza,Kit Teclado e Mouse Sem Fio,1,259,259,259,193.28
6021,69263,2023-12-22,Loja Fortaleza,Kit Teclado e Mouse Sem Fio,2,750,1500,750,559.69
6022,69263,2023-12-22,Loja Fortaleza,Kit Teclado e Mouse Sem Fio,1,114,114,114,85.07
6023,69265,2023-12-22,Loja Recife,Teclado Gamer com Led,1,209,209,209,153.72
6024,69265,2023-12-22,Loja Recife,Mouse Pad Colorido,2,368,736,368,151.02
6025,69266,2023-12-22,Loja Recife,Teclado sem Fio Megaware,2,92,184,92,68.63
6026,69266,2023-12-22,Loja Recife,HD SSD Maxtel 750 Gb,2,176,352,176,161.44
6027,69267,2023-12-22,Loja Blumenau,HD SSD Maxtel 750 Gb,3,275,825,275,252.25
6028,69267,2023-12-22,Loja Blumenau,HD SSD Kingston 1 Tb,2,118,236,118,105.21
6029,69267,2023-12-22,Loja Blumenau,HD SSD Maxtel 750 Gb,2,30,60,30,27.52
6030,69267,2023-12-22,Loja Blumenau,HD SSD Maxtel 750 Gb,1,137,137,137,125.67
6031,69267,2023-12-22,Loja Blumenau,Mouse sem Fio Microsoft,2,269,538,269,168.28
6032,69268,2023-12-22,Loja Maringá,Teclado sem Fio Multi,5,60,300,60,37.72
6033,69268,2023-12-22,Loja Maringá,HD SSD Maxtel 750 Gb,5,114,570,114,104.57
6034,69268,2023-12-22,Loja Maringá,HD SSD Maxtel 750 Gb,2,142,284,142,130.25
6035,69269,2023-12-22,Loja São Paulo 2,Mesa Digitalizadora,2,196,392,196,139.31
6036,69269,2023-12-22,Loja São Paulo 2,HD SSD Kingston 1 Tb,2,116,232,116,103.43
6037,69270,2023-12-22,Loja São Paulo 1,Teclado Gamer com Led,4,209,836,209,153.72
6038,69270,2023-12-22,Loja São Paulo 1,Teclado sem Fio Multi,3,50,150,50,31.43
6039,69270,2023-12-22,Loja São Paulo 1,HD SSD Kingston 1 Tb,5,113,565,113,100.76
6040,69271,2023-12-22,Loja João Pessoa,HD SSD Kingston 1 Tb,1,105,105,105,93.62
6041,69272,2023-12-22,Loja São Paulo 1,Kit Teclado e Mouse Sem Fio,2,262,524,262,195.52
6042,69272,2023-12-22,Loja São Paulo 1,Mouse sem Fio Microsoft,2,255,510,255,159.53
6043,69273,2023-12-22,Loja São Paulo 2,HD SSD Maxtel 750 Gb,2,50,100,50,45.86
6044,69274,2023-12-22,Loja São Paulo 2,HD SSD Maxtel 750 Gb,2,70,140,70,64.21
6045,69274,2023-12-22,Loja São Paulo 2,HD SSD Maxtel 750 Gb,1,78,78,78,71.55
6046,69275,2023-12-22,Loja Rio de Janeiro 1,HD SSD Maxtel 750 Gb,1,87,87,87,79.8
6047,69276,2023-12-22,Loja São Paulo 2,HD SSD Kingston 1 Tb,1,100,100,100,89.17
6048,69276,2023-12-22,Loja São Paulo 2,Teclado Gamer com Led,1,215,215,215,158.13
6049,69277,2023-12-22,Loja Blumenau,HD SSD Maxtel 750 Gb,1,50,50,50,45.86
6050,69277,2023-12-22,Loja Blumenau,Teclado sem Fio Megaware,3,80,240,80,59.68
6051,69278,2023-12-22,Loja Recife,Mesa Digitalizadora,1,180,180,180,127.94
6052,69278,2023-12-22,Loja Recife,HD SSD Maxtel 750 Gb,2,79,158,79,72.47
6053,69280,2023-12-22,Loja Porto Alegre,Kit Teclado e Mouse Sem Fio,5,114,570,114,85.07
6054,69281,2023-12-22,Loja São Paulo 3,HD SSD Maxtel 750 Gb,1,79,79,79,72.47
6055,69281,2023-12-22,Loja São Paulo 3,Fone de Ouvido Bluetooth HP,2,211,422,211,142.78
